"movieId","title","genres","year","title_clean"
54999,"Shoot 'Em Up (2007)","Action|Comedy|Crime",NA,"Shoot 'Em Up"
55052,"Atonement (2007)","Drama|Romance|War",NA,"Atonement"
55118,"Eastern Promises (2007)","Crime|Drama|Thriller",NA,"Eastern Promises"
55232,"Resident Evil: Extinction (2007)","Action|Horror|Sci-Fi|Thriller",NA,"Resident Evil: Extinction"
55247,"Into the Wild (2007)","Action|Adventure|Drama",NA,"Into the Wild"
55269,"Darjeeling Limited, The (2007)","Adventure|Comedy|Drama",NA,"Darjeeling Limited, The"
55276,"Michael Clayton (2007)","Drama|Thriller",NA,"Michael Clayton"
55282,"30 Days of Night (2007)","Horror|Thriller",NA,"30 Days of Night"
55290,"Gone Baby Gone (2007)","Crime|Drama|Mystery",NA,"Gone Baby Gone"
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)","Crime|Drama|Western",NA,"Assassination of Jesse James by the Coward Robert Ford, The"
55442,"Persepolis (2007)","Animation|Drama",NA,"Persepolis"
55721,"Elite Squad (Tropa de Elite) (2007)","Action|Crime|Drama|Thriller",NA,"Elite Squad (Tropa de Elite)"
55765,"American Gangster (2007)","Crime|Drama|Thriller",NA,"American Gangster"
55768,"Bee Movie (2007)","Animation|Comedy",NA,"Bee Movie"
55820,"No Country for Old Men (2007)","Crime|Drama",NA,"No Country for Old Men"
55830,"Be Kind Rewind (2008)","Comedy",NA,"Be Kind Rewind"
56145,"Mist, The (2007)","Horror|Sci-Fi",NA,"Mist, The"
56152,"Enchanted (2007)","Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance",NA,"Enchanted"
56171,"Golden Compass, The (2007)","Adventure|Children|Fantasy",NA,"Golden Compass, The"
56174,"I Am Legend (2007)","Action|Horror|Sci-Fi|Thriller|IMAX",NA,"I Am Legend"
56251,"Futurama: Bender's Big Score (2007)","Animation|Comedy|Sci-Fi",NA,"Futurama: Bender's Big Score"
56367,"Juno (2007)","Comedy|Drama|Romance",NA,"Juno"
56587,"Bucket List, The (2007)","Comedy|Drama",NA,"Bucket List, The"
56757,"Sweeney Todd: The Demon Barber of Fleet Street (2007)","Drama|Horror|Musical|Thriller",NA,"Sweeney Todd: The Demon Barber of Fleet Street"
56775,"National Treasure: Book of Secrets (2007)","Action|Adventure",NA,"National Treasure: Book of Secrets"
56782,"There Will Be Blood (2007)","Drama|Western",NA,"There Will Be Blood"
56941,"P.S. I Love You (2007)","Comedy|Drama|Romance",NA,"P.S. I Love You"
56949,"27 Dresses (2008)","Comedy|Romance",NA,"27 Dresses"
57368,"Cloverfield (2008)","Action|Mystery|Sci-Fi|Thriller",NA,"Cloverfield"
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)","Animation|Comedy|Drama|Romance|Sci-Fi",NA,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)"
57640,"Hellboy II: The Golden Army (2008)","Action|Adventure|Fantasy|Sci-Fi",NA,"Hellboy II: The Golden Army"
57669,"In Bruges (2008)","Comedy|Crime|Drama|Thriller",NA,"In Bruges"
58025,"Jumper (2008)","Action|Adventure|Drama|Sci-Fi|Thriller",NA,"Jumper"
58047,"Definitely, Maybe (2008)","Comedy|Drama|Romance",NA,"Definitely, Maybe"
58156,"Semi-Pro (2008)","Comedy",NA,"Semi-Pro"
58293,"10,000 BC (2008)","Adventure|Romance|Thriller",NA,"10,000 BC"
58295,"Bank Job, The (2008)","Action|Crime|Thriller",NA,"Bank Job, The"
58559,"Dark Knight, The (2008)","Action|Crime|Drama|IMAX",NA,"Dark Knight, The"
58803,"21 (2008)","Crime|Drama|Romance|Thriller",NA,"21"
58998,"Forgetting Sarah Marshall (2008)","Comedy|Romance",NA,"Forgetting Sarah Marshall"
59022,"Harold & Kumar Escape from Guantanamo Bay (2008)","Adventure|Comedy",NA,"Harold & Kumar Escape from Guantanamo Bay"
59258,"Baby Mama (2008)","Comedy",NA,"Baby Mama"
59315,"Iron Man (2008)","Action|Adventure|Sci-Fi",NA,"Iron Man"
59369,"Taken (2008)","Action|Crime|Drama|Thriller",NA,"Taken"
59387,"Fall, The (2006)","Adventure|Drama|Fantasy",NA,"Fall, The"
59501,"Chronicles of Narnia: Prince Caspian, The (2008)","Adventure|Children|Fantasy",NA,"Chronicles of Narnia: Prince Caspian, The"
59615,"Indiana Jones and the Kingdom of the Crystal Skull (2008)","Action|Adventure|Comedy|Sci-Fi",NA,"Indiana Jones and the Kingdom of the Crystal Skull"
59725,"Sex and the City (2008)","Comedy|Romance",NA,"Sex and the City"
59784,"Kung Fu Panda (2008)","Action|Animation|Children|Comedy|IMAX",NA,"Kung Fu Panda"
59900,"You Don't Mess with the Zohan (2008)","Comedy",NA,"You Don't Mess with the Zohan"
60040,"Incredible Hulk, The (2008)","Action|Sci-Fi",NA,"Incredible Hulk, The"
60069,"WALL·E (2008)","Adventure|Animation|Children|Romance|Sci-Fi",NA,"WALL·E"
60072,"Wanted (2008)","Action|Thriller",NA,"Wanted"
60074,"Hancock (2008)","Action|Adventure|Comedy|Crime|Fantasy",NA,"Hancock"
60126,"Get Smart (2008)","Action|Comedy",NA,"Get Smart"
60397,"Mamma Mia! (2008)","Comedy|Musical|Romance",NA,"Mamma Mia!"
60684,"Watchmen (2009)","Action|Drama|Mystery|Sci-Fi|Thriller|IMAX",NA,"Watchmen"
60756,"Step Brothers (2008)","Comedy",NA,"Step Brothers"
60950,"Vicky Cristina Barcelona (2008)","Comedy|Drama|Romance",NA,"Vicky Cristina Barcelona"
61024,"Pineapple Express (2008)","Action|Comedy|Crime",NA,"Pineapple Express"
61132,"Tropic Thunder (2008)","Action|Adventure|Comedy|War",NA,"Tropic Thunder"
61240,"Let the Right One In (Låt den rätte komma in) (2008)","Drama|Fantasy|Horror|Romance",NA,"Let the Right One In (Låt den rätte komma in)"
61250,"House Bunny, The (2008)","Comedy",NA,"House Bunny, The"
61323,"Burn After Reading (2008)","Comedy|Crime|Drama",NA,"Burn After Reading"
62155,"Nick and Norah's Infinite Playlist (2008)","Comedy|Drama|Romance",NA,"Nick and Norah's Infinite Playlist"
62374,"Body of Lies (2008)","Action|Drama|Thriller",NA,"Body of Lies"
62434,"Zack and Miri Make a Porno (2008)","Comedy|Drama|Romance",NA,"Zack and Miri Make a Porno"
62849,"RocknRolla (2008)","Action|Crime",NA,"RocknRolla"
62999,"Madagascar: Escape 2 Africa (2008)","Action|Adventure|Animation|Children|Comedy|IMAX",NA,"Madagascar: Escape 2 Africa"
63082,"Slumdog Millionaire (2008)","Crime|Drama|Romance",NA,"Slumdog Millionaire"
63113,"Quantum of Solace (2008)","Action|Adventure|Thriller",NA,"Quantum of Solace"
63131,"Role Models (2008)","Comedy",NA,"Role Models"
63859,"Bolt (2008)","Action|Adventure|Animation|Children|Comedy",NA,"Bolt"
63876,"Milk (2008)","Drama",NA,"Milk"
63992,"Twilight (2008)","Drama|Fantasy|Romance|Thriller",NA,"Twilight"
64614,"Gran Torino (2008)","Crime|Drama",NA,"Gran Torino"
64716,"Seven Pounds (2008)","Drama",NA,"Seven Pounds"
64839,"Wrestler, The (2008)","Drama",NA,"Wrestler, The"
64957,"Curious Case of Benjamin Button, The (2008)","Drama|Fantasy|Mystery|Romance",NA,"Curious Case of Benjamin Button, The"
64969,"Yes Man (2008)","Comedy",NA,"Yes Man"
64983,"Valkyrie (2008)","Drama|Thriller|War",NA,"Valkyrie"
65088,"Bedtime Stories (2008)","Adventure|Children|Comedy",NA,"Bedtime Stories"
65230,"Marley & Me (2008)","Comedy|Drama",NA,"Marley & Me"
65261,"Ponyo (Gake no ue no Ponyo) (2008)","Adventure|Animation|Children|Fantasy",NA,"Ponyo (Gake no ue no Ponyo)"
65514,"Ip Man (2008)","Action|Drama|War",NA,"Ip Man"
66097,"Coraline (2009)","Animation|Fantasy|Thriller",NA,"Coraline"
66203,"He's Just Not That Into You (2009)","Comedy|Drama|Romance",NA,"He's Just Not That Into You"
66934,"Dr. Horrible's Sing-Along Blog (2008)","Comedy|Drama|Musical|Sci-Fi",NA,"Dr. Horrible's Sing-Along Blog"
67087,"I Love You, Man (2009)","Comedy",NA,"I Love You, Man"
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)","Crime|Drama|Mystery|Thriller",NA,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)"
67734,"Adventureland (2009)","Comedy|Drama",NA,"Adventureland"
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)","Action|Crime|Drama|Thriller",NA,"Fast & Furious (Fast and the Furious 4, The)"
68135,"17 Again (2009)","Comedy|Drama",NA,"17 Again"
68157,"Inglourious Basterds (2009)","Action|Drama|War",NA,"Inglourious Basterds"
68237,"Moon (2009)","Drama|Mystery|Sci-Fi|Thriller",NA,"Moon"
68319,"X-Men Origins: Wolverine (2009)","Action|Sci-Fi|Thriller",NA,"X-Men Origins: Wolverine"
68358,"Star Trek (2009)","Action|Adventure|Sci-Fi|IMAX",NA,"Star Trek"
68554,"Angels & Demons (2009)","Crime|Drama|Mystery|Thriller",NA,"Angels & Demons"
68791,"Terminator Salvation (2009)","Action|Adventure|Sci-Fi|Thriller",NA,"Terminator Salvation"
68793,"Night at the Museum: Battle of the Smithsonian (2009)","Action|Comedy|IMAX",NA,"Night at the Museum: Battle of the Smithsonian"
68954,"Up (2009)","Adventure|Animation|Children|Drama",NA,"Up"
69122,"Hangover, The (2009)","Comedy|Crime",NA,"Hangover, The"
69406,"Proposal, The (2009)","Comedy|Romance",NA,"Proposal, The"
69481,"Hurt Locker, The (2008)","Action|Drama|Thriller|War",NA,"Hurt Locker, The"
69526,"Transformers: Revenge of the Fallen (2009)","Action|Adventure|Sci-Fi|IMAX",NA,"Transformers: Revenge of the Fallen"
69644,"Ice Age: Dawn of the Dinosaurs (2009)","Action|Adventure|Animation|Children|Comedy|Romance",NA,"Ice Age: Dawn of the Dinosaurs"
69757,"(500) Days of Summer (2009)","Comedy|Drama|Romance",NA,"(500) Days of Summer"
69784,"Brüno (Bruno) (2009)","Comedy",NA,"Brüno (Bruno)"
69844,"Harry Potter and the Half-Blood Prince (2009)","Adventure|Fantasy|Mystery|Romance|IMAX",NA,"Harry Potter and the Half-Blood Prince"
69951,"Imaginarium of Doctor Parnassus, The (2009)","Drama|Fantasy",NA,"Imaginarium of Doctor Parnassus, The"
70183,"Ugly Truth, The (2009)","Comedy|Drama|Romance",NA,"Ugly Truth, The"
70286,"District 9 (2009)","Mystery|Sci-Fi|Thriller",NA,"District 9"
70293,"Julie & Julia (2009)","Comedy|Drama|Romance",NA,"Julie & Julia"
71057,"9 (2009)","Adventure|Animation|Sci-Fi",NA,"9"
71264,"Cloudy with a Chance of Meatballs (2009)","Animation|Children|Fantasy|IMAX",NA,"Cloudy with a Chance of Meatballs"
71464,"Serious Man, A (2009)","Comedy|Drama",NA,"Serious Man, A"
71530,"Surrogates (2009)","Action|Sci-Fi|Thriller",NA,"Surrogates"
71535,"Zombieland (2009)","Action|Comedy|Horror",NA,"Zombieland"
71745,"Where the Wild Things Are (2009)","Adventure|Children|Drama|Fantasy|IMAX",NA,"Where the Wild Things Are"
71899,"Mary and Max (2009)","Animation|Comedy|Drama",NA,"Mary and Max"
72011,"Up in the Air (2009)","Drama|Romance",NA,"Up in the Air"
72226,"Fantastic Mr. Fox (2009)","Adventure|Animation|Children|Comedy|Crime",NA,"Fantastic Mr. Fox"
72378,"2012 (2009)","Action|Drama|Sci-Fi|Thriller",NA,"2012"
72641,"Blind Side, The  (2009)","Drama",NA,"Blind Side, The "
72737,"Princess and the Frog, The (2009)","Animation|Children|Fantasy|Musical|Romance",NA,"Princess and the Frog, The"
72998,"Avatar (2009)","Action|Adventure|Sci-Fi|IMAX",NA,"Avatar"
73017,"Sherlock Holmes (2009)","Action|Crime|Mystery|Thriller",NA,"Sherlock Holmes"
73321,"Book of Eli, The (2010)","Action|Adventure|Drama",NA,"Book of Eli, The"
74458,"Shutter Island (2010)","Drama|Mystery|Thriller",NA,"Shutter Island"
74789,"Alice in Wonderland (2010)","Adventure|Fantasy|IMAX",NA,"Alice in Wonderland"
76077,"Hot Tub Time Machine (2010)","Comedy|Sci-Fi",NA,"Hot Tub Time Machine"
76093,"How to Train Your Dragon (2010)","Adventure|Animation|Children|Fantasy|IMAX",NA,"How to Train Your Dragon"
76175,"Clash of the Titans (2010)","Action|Adventure|Drama|Fantasy",NA,"Clash of the Titans"
76251,"Kick-Ass (2010)","Action|Comedy",NA,"Kick-Ass"
76293,"Date Night (2010)","Action|Comedy|Romance",NA,"Date Night"
77455,"Exit Through the Gift Shop (2010)","Comedy|Documentary",NA,"Exit Through the Gift Shop"
77561,"Iron Man 2 (2010)","Action|Adventure|Sci-Fi|Thriller|IMAX",NA,"Iron Man 2"
78105,"Prince of Persia: The Sands of Time (2010)","Action|Adventure|Fantasy|Romance|IMAX",NA,"Prince of Persia: The Sands of Time"
78209,"Get Him to the Greek (2010)","Comedy",NA,"Get Him to the Greek"
78469,"A-Team, The (2010)","Action|Comedy|Thriller",NA,"A-Team, The"
78499,"Toy Story 3 (2010)","Adventure|Animation|Children|Comedy|Fantasy|IMAX",NA,"Toy Story 3"
78772,"Twilight Saga: Eclipse, The (2010)","Fantasy|Romance|Thriller|IMAX",NA,"Twilight Saga: Eclipse, The"
79057,"Predators (2010)","Action|Sci-Fi|Thriller",NA,"Predators"
79091,"Despicable Me (2010)","Animation|Children|Comedy|Crime",NA,"Despicable Me"
79132,"Inception (2010)","Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX",NA,"Inception"
79134,"Grown Ups (2010)","Comedy",NA,"Grown Ups"
79139,"Sorcerer's Apprentice, The (2010)","Action|Adventure|Children|Comedy|Fantasy",NA,"Sorcerer's Apprentice, The"
79293,"Salt (2010)","Action|Thriller",NA,"Salt"
79592,"Other Guys, The (2010)","Action|Comedy",NA,"Other Guys, The"
79695,"Expendables, The (2010)","Action|Adventure|Thriller",NA,"Expendables, The"
79702,"Scott Pilgrim vs. the World (2010)","Action|Comedy|Fantasy|Musical|Romance",NA,"Scott Pilgrim vs. the World"
80219,"Machete (2010)","Action|Adventure|Comedy|Crime|Thriller",NA,"Machete"
80463,"Social Network, The (2010)","Drama",NA,"Social Network, The"
80489,"Town, The (2010)","Crime|Drama|Thriller",NA,"Town, The"
80549,"Easy A (2010)","Comedy|Romance",NA,"Easy A"
80906,"Inside Job (2010)","Documentary",NA,"Inside Job"
81229,"Red (2010)","Action|Comedy",NA,"Red"
81537,"Due Date (2010)","Comedy",NA,"Due Date"
81562,"127 Hours (2010)","Adventure|Drama|Thriller",NA,"127 Hours"
81564,"Megamind (2010)","Action|Animation|Children|Comedy|Sci-Fi|IMAX",NA,"Megamind"
81591,"Black Swan (2010)","Drama|Thriller",NA,"Black Swan"
81834,"Harry Potter and the Deathly Hallows: Part 1 (2010)","Action|Adventure|Fantasy|IMAX",NA,"Harry Potter and the Deathly Hallows: Part 1"
81845,"King's Speech, The (2010)","Drama",NA,"King's Speech, The"
81847,"Tangled (2010)","Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX",NA,"Tangled"
81932,"Fighter, The (2010)","Drama",NA,"Fighter, The"
82459,"True Grit (2010)","Western",NA,"True Grit"
82461,"Tron: Legacy (2010)","Action|Adventure|Sci-Fi|IMAX",NA,"Tron: Legacy"
83134,"Tucker & Dale vs Evil (2010)","Comedy|Horror",NA,"Tucker & Dale vs Evil"
83349,"Green Hornet, The (2011)","Action|Comedy|Crime|Fantasy|Thriller|IMAX",NA,"Green Hornet, The"
84152,"Limitless (2011)","Sci-Fi|Thriller",NA,"Limitless"
84374,"No Strings Attached (2011)","Comedy|Romance",NA,"No Strings Attached"
84392,"Lincoln Lawyer, The (2011)","Crime|Drama|Thriller",NA,"Lincoln Lawyer, The"
84772,"Paul (2011)","Adventure|Comedy|Sci-Fi",NA,"Paul"
84944,"Rango (2011)","Action|Adventure|Animation|Children|Comedy|Western",NA,"Rango"
84954,"Adjustment Bureau, The (2011)","Romance|Sci-Fi|Thriller",NA,"Adjustment Bureau, The"
85414,"Source Code (2011)","Action|Drama|Mystery|Sci-Fi|Thriller",NA,"Source Code"
85510,"Sucker Punch (2011)","Action|Fantasy|Thriller|IMAX",NA,"Sucker Punch"
86190,"Hanna (2011)","Action|Adventure|Mystery|Thriller",NA,"Hanna"
86332,"Thor (2011)","Action|Adventure|Drama|Fantasy|IMAX",NA,"Thor"
86644,"Fast Five (Fast and the Furious 5, The) (2011)","Action|Crime|Drama|Thriller|IMAX",NA,"Fast Five (Fast and the Furious 5, The)"
86833,"Bridesmaids (2011)","Comedy",NA,"Bridesmaids"
86880,"Pirates of the Caribbean: On Stranger Tides (2011)","Action|Adventure|Fantasy|IMAX",NA,"Pirates of the Caribbean: On Stranger Tides"
86882,"Midnight in Paris (2011)","Comedy|Fantasy|Romance",NA,"Midnight in Paris"
86911,"Hangover Part II, The (2011)","Comedy",NA,"Hangover Part II, The"
87222,"Kung Fu Panda 2 (2011)","Action|Adventure|Animation|Children|Comedy|IMAX",NA,"Kung Fu Panda 2"
87232,"X-Men: First Class (2011)","Action|Adventure|Sci-Fi|Thriller|War",NA,"X-Men: First Class"
87306,"Super 8 (2011)","Mystery|Sci-Fi|Thriller|IMAX",NA,"Super 8"
87430,"Green Lantern (2011)","Action|Adventure|Sci-Fi",NA,"Green Lantern"
87520,"Transformers: Dark of the Moon (2011)","Action|Adventure|Sci-Fi|War|IMAX",NA,"Transformers: Dark of the Moon"
87869,"Horrible Bosses (2011)","Comedy|Crime",NA,"Horrible Bosses"
88125,"Harry Potter and the Deathly Hallows: Part 2 (2011)","Action|Adventure|Drama|Fantasy|Mystery|IMAX",NA,"Harry Potter and the Deathly Hallows: Part 2"
88129,"Drive (2011)","Crime|Drama|Film-Noir|Thriller",NA,"Drive"
88140,"Captain America: The First Avenger (2011)","Action|Adventure|Sci-Fi|Thriller|War",NA,"Captain America: The First Avenger"
88163,"Crazy, Stupid, Love. (2011)","Comedy|Drama|Romance",NA,"Crazy, Stupid, Love."
88405,"Friends with Benefits (2011)","Comedy|Romance",NA,"Friends with Benefits"
88744,"Rise of the Planet of the Apes (2011)","Action|Drama|Sci-Fi|Thriller",NA,"Rise of the Planet of the Apes"
88785,"Change-Up, The (2011)","Comedy",NA,"Change-Up, The"
88810,"Help, The (2011)","Drama",NA,"Help, The"
89470,"Contagion (2011)","Sci-Fi|Thriller|IMAX",NA,"Contagion"
89492,"Moneyball (2011)","Drama",NA,"Moneyball"
89745,"Avengers, The (2012)","Action|Adventure|Sci-Fi|IMAX",NA,"Avengers, The"
89774,"Warrior (2011)","Drama",NA,"Warrior"
89864,"50/50 (2011)","Comedy|Drama",NA,"50/50"
89904,"The Artist (2011)","Comedy|Drama|Romance",NA,"The Artist"
90405,"In Time (2011)","Crime|Sci-Fi|Thriller",NA,"In Time"
90746,"Adventures of Tintin, The (2011)","Action|Animation|Mystery|IMAX",NA,"Adventures of Tintin, The"
90866,"Hugo (2011)","Children|Drama|Mystery",NA,"Hugo"
91077,"Descendants, The (2011)","Comedy|Drama",NA,"Descendants, The"
91094,"Muppets, The (2011)","Children|Comedy|Musical",NA,"Muppets, The"
91485,"Expendables 2, The (2012)","Action|Adventure",NA,"Expendables 2, The"
91500,"The Hunger Games (2012)","Action|Adventure|Drama|Sci-Fi|Thriller",NA,"The Hunger Games"
91529,"Dark Knight Rises, The (2012)","Action|Adventure|Crime|IMAX",NA,"Dark Knight Rises, The"
91535,"Bourne Legacy, The (2012)","Action|Adventure|Drama|Thriller|IMAX",NA,"Bourne Legacy, The"
91542,"Sherlock Holmes: A Game of Shadows (2011)","Action|Adventure|Comedy|Crime|Mystery|Thriller",NA,"Sherlock Holmes: A Game of Shadows"
91630,"Mission: Impossible - Ghost Protocol (2011)","Action|Adventure|Thriller|IMAX",NA,"Mission: Impossible - Ghost Protocol"
91658,"Girl with the Dragon Tattoo, The (2011)","Drama|Thriller",NA,"Girl with the Dragon Tattoo, The"
92259,"Intouchables (2011)","Comedy|Drama",NA,"Intouchables"
92535,"Louis C.K.: Live at the Beacon Theater (2011)","Comedy",NA,"Louis C.K.: Live at the Beacon Theater"
93326,"This Means War (2012)","Action|Comedy|Romance",NA,"This Means War"
93363,"John Carter (2012)","Action|Adventure|Sci-Fi|IMAX",NA,"John Carter"
93510,"21 Jump Street (2012)","Action|Comedy|Crime",NA,"21 Jump Street"
93840,"Cabin in the Woods, The (2012)","Comedy|Horror|Sci-Fi|Thriller",NA,"Cabin in the Woods, The"
94677,"Dictator, The (2012)","Comedy",NA,"Dictator, The"
94777,"Men in Black III (M.III.B.) (M.I.B.³) (2012)","Action|Comedy|Sci-Fi|IMAX",NA,"Men in Black III (M.III.B.) (M.I.B.³)"
94864,"Prometheus (2012)","Action|Horror|Sci-Fi|IMAX",NA,"Prometheus"
94959,"Moonrise Kingdom (2012)","Comedy|Drama|Romance",NA,"Moonrise Kingdom"
95167,"Brave (2012)","Action|Adventure|Animation|Children",NA,"Brave"
95441,"Ted (2012)","Comedy|Fantasy",NA,"Ted"
95510,"Amazing Spider-Man, The (2012)","Action|Adventure|Sci-Fi|IMAX",NA,"Amazing Spider-Man, The"
96079,"Skyfall (2012)","Action|Adventure|Thriller|IMAX",NA,"Skyfall"
96588,"Pitch Perfect (2012)","Comedy|Musical",NA,"Pitch Perfect"
96610,"Looper (2012)","Action|Crime|Sci-Fi",NA,"Looper"
96737,"Dredd (2012)","Action|Sci-Fi",NA,"Dredd"
96821,"Perks of Being a Wallflower, The (2012)","Drama|Romance",NA,"Perks of Being a Wallflower, The"
96829,"Hunt, The (Jagten) (2012)","Drama",NA,"Hunt, The (Jagten)"
97225,"Hotel Transylvania (2012)","Animation|Children|Comedy",NA,"Hotel Transylvania"
97304,"Argo (2012)","Drama|Thriller",NA,"Argo"
97306,"Seven Psychopaths (2012)","Comedy|Crime",NA,"Seven Psychopaths"
97752,"Cloud Atlas (2012)","Drama|Sci-Fi|IMAX",NA,"Cloud Atlas"
97913,"Wreck-It Ralph (2012)","Animation|Comedy",NA,"Wreck-It Ralph"
97921,"Silver Linings Playbook (2012)","Comedy|Drama",NA,"Silver Linings Playbook"
97938,"Life of Pi (2012)","Adventure|Drama|IMAX",NA,"Life of Pi"
98243,"Rise of the Guardians (2012)","Adventure|Animation|Children|Fantasy|IMAX",NA,"Rise of the Guardians"
98809,"Hobbit: An Unexpected Journey, The (2012)","Adventure|Fantasy|IMAX",NA,"Hobbit: An Unexpected Journey, The"
98961,"Zero Dark Thirty (2012)","Action|Drama|Thriller",NA,"Zero Dark Thirty"
99007,"Warm Bodies (2013)","Comedy|Horror|Romance",NA,"Warm Bodies"
99112,"Jack Reacher (2012)","Action|Crime|Thriller",NA,"Jack Reacher"
99114,"Django Unchained (2012)","Action|Drama|Western",NA,"Django Unchained"
101864,"Oblivion (2013)","Action|Adventure|Sci-Fi|IMAX",NA,"Oblivion"
102123,"This Is the End (2013)","Action|Comedy",NA,"This Is the End"
102125,"Iron Man 3 (2013)","Action|Sci-Fi|Thriller|IMAX",NA,"Iron Man 3"
102407,"Great Gatsby, The (2013)","Drama",NA,"Great Gatsby, The"
102445,"Star Trek Into Darkness (2013)","Action|Adventure|Sci-Fi|IMAX",NA,"Star Trek Into Darkness"
102481,"Internship, The (2013)","Comedy",NA,"Internship, The"
102903,"Now You See Me (2013)","Crime|Mystery|Thriller",NA,"Now You See Me"
103042,"Man of Steel (2013)","Action|Adventure|Fantasy|Sci-Fi|IMAX",NA,"Man of Steel"
103141,"Monsters University (2013)","Adventure|Animation|Comedy",NA,"Monsters University"
103228,"Pacific Rim (2013)","Action|Adventure|Sci-Fi|IMAX",NA,"Pacific Rim"
103249,"World War Z (2013)","Action|Drama|Horror|IMAX",NA,"World War Z"
103253,"Elysium (2013)","Action|Drama|Sci-Fi|IMAX",NA,"Elysium"
103335,"Despicable Me 2 (2013)","Animation|Children|Comedy|IMAX",NA,"Despicable Me 2"
103341,"World's End, The (2013)","Action|Comedy|Sci-Fi",NA,"World's End, The"
103772,"Wolverine, The (2013)","Action|Adventure|Fantasy|Sci-Fi",NA,"Wolverine, The"
104211,"We're the Millers (2013)","Comedy|Crime",NA,"We're the Millers"
104241,"Kick-Ass 2 (2013)","Action|Comedy|Crime",NA,"Kick-Ass 2"
104374,"About Time (2013)","Drama|Fantasy|Romance",NA,"About Time"
104841,"Gravity (2013)","Action|Sci-Fi|IMAX",NA,"Gravity"
104879,"Prisoners (2013)","Drama|Mystery|Thriller",NA,"Prisoners"
104913,"Rush (2013)","Action|Drama",NA,"Rush"
105504,"Captain Phillips (2013)","Adventure|Drama|Thriller|IMAX",NA,"Captain Phillips"
105844,"12 Years a Slave (2013)","Drama",NA,"12 Years a Slave"
106002,"Ender's Game (2013)","Action|Adventure|Sci-Fi|IMAX",NA,"Ender's Game"
106072,"Thor: The Dark World (2013)","Action|Adventure|Fantasy|IMAX",NA,"Thor: The Dark World"
106100,"Dallas Buyers Club (2013)","Drama",NA,"Dallas Buyers Club"
106487,"The Hunger Games: Catching Fire (2013)","Action|Adventure|Sci-Fi|IMAX",NA,"The Hunger Games: Catching Fire"
106489,"Hobbit: The Desolation of Smaug, The (2013)","Adventure|Fantasy|IMAX",NA,"Hobbit: The Desolation of Smaug, The"
106696,"Frozen (2013)","Adventure|Animation|Comedy|Fantasy|Musical|Romance",NA,"Frozen"
106782,"Wolf of Wall Street, The (2013)","Comedy|Crime|Drama",NA,"Wolf of Wall Street, The"
106916,"American Hustle (2013)","Crime|Drama",NA,"American Hustle"
106918,"Secret Life of Walter Mitty, The (2013)","Adventure|Comedy|Drama",NA,"Secret Life of Walter Mitty, The"
106920,"Her (2013)","Drama|Romance|Sci-Fi",NA,"Her"
107348,"Anchorman 2: The Legend Continues (2013)","Comedy",NA,"Anchorman 2: The Legend Continues"
107406,"Snowpiercer (2013)","Action|Drama|Sci-Fi",NA,"Snowpiercer"
108190,"Divergent (2014)","Adventure|Romance|Sci-Fi|IMAX",NA,"Divergent"
108932,"The Lego Movie (2014)","Action|Adventure|Animation|Children|Comedy|Fantasy",NA,"The Lego Movie"
109374,"Grand Budapest Hotel, The (2014)","Comedy|Drama",NA,"Grand Budapest Hotel, The"
109487,"Interstellar (2014)","Sci-Fi|IMAX",NA,"Interstellar"
110102,"Captain America: The Winter Soldier (2014)","Action|Adventure|Sci-Fi|IMAX",NA,"Captain America: The Winter Soldier"
110553,"The Amazing Spider-Man 2 (2014)","Action|Sci-Fi|IMAX",NA,"The Amazing Spider-Man 2"
111113,"Neighbors (2014)","Comedy",NA,"Neighbors"
111360,"Lucy (2014)","Action|Sci-Fi",NA,"Lucy"
111362,"X-Men: Days of Future Past (2014)","Action|Adventure|Sci-Fi",NA,"X-Men: Days of Future Past"
111364,"Godzilla (2014)","Action|Adventure|Sci-Fi|IMAX",NA,"Godzilla"
111659,"Maleficent (2014)","Action|Adventure|Children|IMAX",NA,"Maleficent"
111743,"A Million Ways to Die in the West (2014)","Comedy|Western",NA,"A Million Ways to Die in the West"
111759,"Edge of Tomorrow (2014)","Action|Sci-Fi|IMAX",NA,"Edge of Tomorrow"
111781,"Mission: Impossible - Rogue Nation (2015)","Action|Adventure|Thriller",NA,"Mission: Impossible - Rogue Nation"
112138,"22 Jump Street (2014)","Action|Comedy|Crime",NA,"22 Jump Street"
112175,"How to Train Your Dragon 2 (2014)","Action|Adventure|Animation",NA,"How to Train Your Dragon 2"
112183,"Birdman: Or (The Unexpected Virtue of Ignorance) (2014)","Comedy|Drama",NA,"Birdman: Or (The Unexpected Virtue of Ignorance)"
112290,"Boyhood (2014)","Drama",NA,"Boyhood"
112552,"Whiplash (2014)","Drama",NA,"Whiplash"
